listing_id,listing_name,room_type,minimum_nights,price,host_id,host_name,is_superhost,created_at,updated_at
11216682,Room in central Kreuzberg,Private room,2,40.0,58433789,John,f,2025-01-14 20:41:09+00:00,2025-01-14 20:41:09
41530181,Container Apartment in Berlin,Entire home/apt,60,22.0,147556938,,,2025-01-14 20:41:00+00:00,2025-01-14 20:41:00
42768314,"1,5 Zummer Wohnung nicht weit von Kudamm",Entire home/apt,5,60.0,202344102,Sofia,f,2025-01-14 20:29:48+00:00,2025-01-14 20:29:48
8752704,Amazing flat in the heart of Berlin,Private room,1,46.0,641507,Christina,f,2025-01-14 20:24:56+00:00,2025-01-14 20:24:56
12012807,Apartment overlooking the television tower,Entire home/apt,60,34.0,5245778,,,2025-01-14 20:15:49+00:00,2025-01-14 20:15:49
45140965,Modernes Nest für Wochenend-Trips,Entire home/apt,1,71.0,295857279,Kai,f,2025-01-14 20:08:32+00:00,2025-01-14 20:08:32
36756732,"House of nation, Brunnenstraße",Private room,25,20.0,196545452,Sendhil,f,2025-01-14 19:15:43+00:00,2025-01-14 19:15:43
24047231,"Whole Flat (1,5 rooms) near Schlesi",Entire home/apt,14,40.0,8620491,Juli,f,2025-01-14 18:48:22+00:00,2025-01-14 18:48:22
17550868,Wohnung in Neukoelln nahe Tempelhof,Entire home/apt,1,53.0,34797363,Prem,f,2025-01-14 18:13:04+00:00,2025-01-14 18:13:04
42522259,Zimmer 1 Familienzimmer,Private room,1,95.0,316043293,,,2025-01-14 18:10:54+00:00,2025-01-14 18:10:54
10052110,1sleep& 1living & 1bigchillkitchen,Private room,1,39.0,51590153,KwangnO,f,2025-01-14 17:35:29+00:00,2025-01-14 17:35:29
6256590,Zentral und ruhig in Kreuzkölln,Private room,1,36.0,32503335,Nadine,f,2025-01-14 17:31:40+00:00,2025-01-14 17:31:40
40804119,großzügiges Schlafzimmer in Berlin Friedenau,Private room,1,30.0,6353600,Lisa,f,2025-01-14 17:31:21+00:00,2025-01-14 17:31:21
50100653,Wunderschöne Familien 4-Zimmer-Altbauwohnung,Entire home/apt,7,90.0,21177801,Rick Und Katja,f,2025-01-14 17:11:14+00:00,2025-01-14 17:11:14
17429149,Room in the beautiful south-west of Berlin,Private room,1,15.0,117906291,Tobias,f,2025-01-14 17:10:26+00:00,2025-01-14 17:10:26
22962845,Stylish and peaceful flat. Perfect for families.,Entire home/apt,3,55.0,170153654,Paula,f,2025-01-14 16:49:12+00:00,2025-01-14 16:49:12
13957515,Sehr schöne und ruhige Wohnung im Bergmannkiez,Entire home/apt,23,40.0,70748690,Miège,f,2025-01-14 16:34:59+00:00,2025-01-14 16:34:59
47898215,Amazing central hotel room for 2 next to Subway,Private room,14,41.0,108025548,,,2025-01-14 16:32:15+00:00,2025-01-14 16:32:15
45592643,Single room,Private room,1,39.0,347131802,,,2025-01-14 16:15:35+00:00,2025-01-14 16:15:35
48217386,Kreative Dachgeschosswohnung in X-Berg,Entire home/apt,90,200.0,50081741,Sarah,f,2025-01-14 16:11:45+00:00,2025-01-14 16:11:45
11037071,Great apartment in a new building,Entire home/apt,3,45.0,18384885,Assaf,f,2025-01-14 15:42:15+00:00,2025-01-14 15:42:15
29579517,APARTMENT IN THE HEART OF PRENZLAUER BERG,Entire home/apt,2,135.0,222673220,Diana,f,2025-01-14 15:40:25+00:00,2025-01-14 15:40:25
12249699,Beautiful Penthouse,Entire home/apt,1,100.0,21394478,Anna-Maria,f,2025-01-14 15:38:25+00:00,2025-01-14 15:38:25
47089643,Apartmenthaus Berlin Mitte - Deluxe Studio,Entire home/apt,1,79.0,378071271,,,2025-01-14 15:35:08+00:00,2025-01-14 15:35:08
8037679,Traumhafte Altbauwohnung in P-Berg,Private room,1,50.0,2557656,Tibor,f,2025-01-14 15:31:57+00:00,2025-01-14 15:31:57
42116929,Big Bright Room In Central Berlin-Friedrichshain,Private room,4,36.0,3887507,Luka,f,2025-01-14 15:16:23+00:00,2025-01-14 15:16:23
44351799,Parterre Wohnung am Kanal in Neukölln,Private room,1,50.0,274078976,Francesco,f,2025-01-14 14:54:21+00:00,2025-01-14 14:54:21
8677779,"3,5 - Zimmer Wohnung ohne Balkon",Entire home/apt,1,65.0,45575503,Jennifer,f,2025-01-14 14:44:52+00:00,2025-01-14 14:44:52
11325310,Nette Wohnungsgemeinschaft,Private room,14,15.0,33149863,Jaromir,f,2025-01-14 14:35:57+00:00,2025-01-14 14:35:57
44281216,Wohnen im schönen Wilmersdorf near txl /with cats,Private room,1,30.0,356445569,Kely,f,2025-01-14 14:32:48+00:00,2025-01-14 14:32:48
4932854,Pensionszimmer zur Jahreswende 2015,Shared room,2,150.0,25413382,Sel,f,2025-01-14 14:26:07+00:00,2025-01-14 14:26:07
50387743,New apartment in the centre of Berlin,Entire home/apt,92,120.0,195867979,Özlem,f,2025-01-14 14:14:47+00:00,2025-01-14 14:14:47
48238525,★ ℳARVELOUS APARTMENT IN BEST CENTRAL LOCATION ★,Entire home/apt,4,300.0,16472922,,,2025-01-14 14:11:25+00:00,2025-01-14 14:11:25
40704677,Cozy & clean on TOP area in Prenzlauerberg!,Entire home/apt,84,43.0,4048130,Xica & Samuel,f,2025-01-14 13:55:40+00:00,2025-01-14 13:55:40
51718702,"Spacious 2.5 room, with balcony in Berlin Centre",Private room,1,70.0,70192367,Wesley,f,2025-01-14 13:41:28+00:00,2025-01-14 13:41:28
20515851,Traumhaus am Rande der Stadt,Entire home/apt,2,86.0,50350370,Matthias,f,2025-01-14 13:24:59+00:00,2025-01-14 13:24:59
49037756,Fantastic & modern room for 3  near Subway central,Private room,14,71.0,108025548,,,2025-01-14 12:41:37+00:00,2025-01-14 12:41:37
32487933,"Big, sunny room in shared flat in the <3 of Berlin",Private room,3,23.0,1878115,Dax,f,2025-01-14 12:25:37+00:00,2025-01-14 12:25:37
29871786,Vintage home in hip Neukölln,Entire home/apt,7,100.0,172027240,Fanny,f,2025-01-14 12:05:45+00:00,2025-01-14 12:05:45
40319555,X-Mas and happy new year Berlin,Entire home/apt,3,90.0,49845399,Daniel,f,2025-01-14 12:02:17+00:00,2025-01-14 12:02:17
42631943,"2-Raum Apartment ""Bright Outlook"", 49 qm",Entire home/apt,4,241.0,210700814,,,2025-01-14 11:58:28+00:00,2025-01-14 11:58:28
11112288,Sunny rooftop apt in Berlin Friedrichshain,Entire home/apt,5,100.0,7369609,,,2025-01-14 11:48:39+00:00,2025-01-14 11:48:39
41421289,Apartment in Center from Berlin,Entire home/apt,4,60.0,222088950,Clarissa,f,2025-01-14 11:21:20+00:00,2025-01-14 11:21:20
46600352,2 room Apartment - Center of Berlin -sights nearby,Entire home/apt,2,45.0,369533678,,,2025-01-14 11:15:58+00:00,2025-01-14 11:15:58
24531548,Boardinghouse im grünen Bezirk Steglitz-Zehlendorf,Entire home/apt,120,69.0,181062162,,,2025-01-14 11:12:31+00:00,2025-01-14 11:12:31
43817136,Cozy central luxury apartment,Entire home/apt,20,90.0,208272633,Lyudmil,f,2025-01-14 11:11:05+00:00,2025-01-14 11:11:05
42923924,"3-Raum Apartments ""Home Base"", 81 qm",Entire home/apt,15,285.0,210700814,,,2025-01-14 10:44:58+00:00,2025-01-14 10:44:58
23385840,Classy Apartement in Wrangelkiez / Kreuzberg,Private room,4,80.0,16250769,Nicolas,f,2025-01-14 10:36:47+00:00,2025-01-14 10:36:47
52832402,Exceptional Penthouse with Rooftop /Prenzlauerberg,Entire home/apt,2,130.0,190260192,Hélène,f,2025-01-14 10:33:31+00:00,2025-01-14 10:33:31
7833151,studio flat - 12 minutes to center,Entire home/apt,1,25.0,41250002,Ulrike,f,2025-01-14 10:13:48+00:00,2025-01-14 10:13:48
20027259,nice WG-room close to famous Ku'Damm,Private room,14,20.0,31613861,David,f,2025-01-14 10:08:36+00:00,2025-01-14 10:08:36
20585962,Altbau- style apartment close to public transport,Entire home/apt,1,80.0,144900129,Vince,f,2025-01-14 10:00:49+00:00,2025-01-14 10:00:49
10713732,20qm super nice apartment Neukölln- good conection,Private room,1,30.0,55367578,Lucia,f,2025-01-14 09:55:06+00:00,2025-01-14 09:55:06
52665308,Bright and sunny apt. in trendy Prenzlauer Berg,Entire home/apt,1,120.0,6398027,Heather,f,2025-01-14 09:49:43+00:00,2025-01-14 09:49:43
41142150,Centrally located next to alexander platz,Entire home/apt,7,41.0,25201612,Hassan,f,2025-01-14 09:49:28+00:00,2025-01-14 09:49:28
9375341,Zimmer im belebten Wedding,Private room,9,50.0,47371579,,,2025-01-14 09:28:24+00:00,2025-01-14 09:28:24
49009851,Rooftop Berlin,Entire home/apt,7,130.0,358991427,Julius,f,2025-01-14 09:27:51+00:00,2025-01-14 09:27:51
41653692,Green Berlin,Private room,3,38.0,164771882,,,2025-01-14 09:25:38+00:00,2025-01-14 09:25:38
41680957,Cozy Room in Friedrichshain - For Cat Lovers,Private room,14,13.0,88948601,Sabine,f,2025-01-14 09:25:02+00:00,2025-01-14 09:25:02
4291270,Center of Berlin - charming Home,Entire home/apt,7,75.0,6043420,Natalija,f,2025-01-14 09:13:23+00:00,2025-01-14 09:13:23
39838556,Remise in Adlershof,Private room,23,20.0,115758436,Sarah,f,2025-01-14 08:59:34+00:00,2025-01-14 08:59:34
3779123,"Schönes großes, sonniges Zimmer",Private room,7,40.0,6703283,Sophie,f,2025-01-14 08:48:30+00:00,2025-01-14 08:48:30
5819100,best place to be! f-hain!,Private room,1,35.0,30199257,Richard,f,2025-01-14 08:29:21+00:00,2025-01-14 08:29:21
43882145,It's very silent. At the corner of the corridor.,Entire home/apt,1,39.0,350095489,Mohit,f,2025-01-14 08:18:35+00:00,2025-01-14 08:18:35
40031078,Potsdamer Platz,Entire home/apt,180,145.0,259940521,Kefah,f,2025-01-14 07:57:05+00:00,2025-01-14 07:57:05
42249477,Cool apartment in the city centre !,Entire home/apt,2,80.0,23738283,Jarek,f,2025-01-14 07:43:42+00:00,2025-01-14 07:43:42
34002394,Cosy and Smart Apartment on Alexanderplatz,Entire home/apt,30,55.0,203071555,,,2025-01-14 07:40:06+00:00,2025-01-14 07:40:06
27704760,Stylish & Central Munich Apartment,Private room,1,145.0,146706943,Jörg,f,2025-01-14 07:35:58+00:00,2025-01-14 07:35:58
37156504,Appartamento pulito ed ordinato.. soggiorni brevi,Private room,1,75.0,275087561,Shqiponje,f,2025-01-14 07:33:29+00:00,2025-01-14 07:33:29
47592607,"Beautiful, modern Berlin loft by Tempelhof",Entire home/apt,14,100.0,67582543,Eli,f,2025-01-14 07:15:09+00:00,2025-01-14 07:15:09
22280994,Schöne Möblierte Zimmer in Stegliz Lankwitz,Entire home/apt,30,45.0,36376497,Saber,f,2025-01-14 06:48:34+00:00,2025-01-14 06:48:34
49587514,Helle Wohnung - Berlin - direkt am Kurfürstendamm,Entire home/apt,60,55.0,339625555,,,2025-01-14 06:47:36+00:00,2025-01-14 06:47:36
45705812,Amazing flat in the heart of Neukölln,Entire home/apt,10,40.0,10009936,Giovanni,f,2025-01-14 06:45:25+00:00,2025-01-14 06:45:25
24602300,Berlin based - beautiful apartment,Entire home/apt,8,100.0,185914276,Ana,f,2025-01-14 05:48:53+00:00,2025-01-14 05:48:53
48087893,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,72.0,386848467,,,2025-01-14 05:38:59+00:00,2025-01-14 05:38:59
48875029,very bright apartment with good vibes.,Private room,7,25.0,12364672,Gabor,f,2025-01-14 05:33:01+00:00,2025-01-14 05:33:01
2111503,central located studio apartment,Entire home/apt,2,60.0,10765531,Caro,f,2025-01-14 05:17:35+00:00,2025-01-14 05:17:35
47015168,Berlin Kaiser-Friedrich-Str.,Entire home/apt,1,86.0,373491663,Berlin,f,2025-01-14 05:11:40+00:00,2025-01-14 05:11:40
34973995,Wohnung in Tempelhof mit guter Öffi-Anbindung,Entire home/apt,5,69.0,13445553,Bettina,f,2025-01-14 04:53:01+00:00,2025-01-14 04:53:01
23532664,Cozy city apartment in an old charming building,Entire home/apt,2,90.0,175804467,Randolf,f,2025-01-14 04:42:29+00:00,2025-01-14 04:42:29
42766929,Wohnung in Berlin Wannsee - für bis zu 4 Personen,Entire home/apt,3,88.0,101590322,,,2025-01-14 04:13:52+00:00,2025-01-14 04:13:52
41255310,Apartment for couples in the heart of Neukolln,Entire home/apt,1,50.0,166227698,Joakin,f,2025-01-14 03:56:50+00:00,2025-01-14 03:56:50
26701751,Cozy and quiet Room in Wedding,Private room,10,13.0,18190953,Sara,f,2025-01-14 03:48:29+00:00,2025-01-14 03:48:29
18553253,Kreuzkölln best location !!!!!,Entire home/apt,63,44.0,15506870,,,2025-01-14 03:45:27+00:00,2025-01-14 03:45:27
42133011,⚡Modern Penthouse In The Heart of Kreuzberg,Entire home/apt,28,90.0,1352204,,,2025-01-14 03:45:18+00:00,2025-01-14 03:45:18
10127750,Zimmer mit Balkon in netter 3er WG,Private room,2,22.0,51975484,Eva,f,2025-01-14 03:41:09+00:00,2025-01-14 03:41:09
34964821,Pretty Flat in Friedrichshain,Private room,2,50.0,21204295,Maria Cristina,f,2025-01-14 03:34:57+00:00,2025-01-14 03:34:57
14232817,Schönes Zimmer am Körnerkiez in Neukölln,Private room,5,30.0,86528339,Hamun,f,2025-01-14 03:29:12+00:00,2025-01-14 03:29:12
9807223,Traumhafte Maisonette am Grunewald,Entire home/apt,4,175.0,50526984,Korbi,f,2025-01-14 03:03:46+00:00,2025-01-14 03:03:46
18203481,Apartment in Kreuzberg Kottbusser Tor,Shared room,2,40.0,125652413,Toni,f,2025-01-14 02:40:07+00:00,2025-01-14 02:40:07
35671331,20-Beautiful double room apartment in Schöneberg,Entire home/apt,30,63.0,265635773,,,2025-01-14 02:39:29+00:00,2025-01-14 02:39:29
14101211,Cosy room with GARDEN in multiculti neighbourhood,Private room,6,30.0,16825237,Maike,f,2025-01-14 02:25:35+00:00,2025-01-14 02:25:35
10102875,Sonnige Apartment nähe UBahn,Entire home/apt,3,99.0,51843024,Berlin Innovation StreetService,f,2025-01-14 02:15:22+00:00,2025-01-14 02:15:22
42749901,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,4,183.0,335573202,,,2025-01-14 01:44:44+00:00,2025-01-14 01:44:44
26187118,Axel Suite with Breakfast at Axel Hotel Berlin,Hotel room,1,269.0,98159395,,,2025-01-14 01:29:43+00:00,2025-01-14 01:29:43
44275551,Sleep in a Tower in the heart of Berlin,Private room,1,75.0,111276639,Luca,f,2025-01-14 01:07:55+00:00,2025-01-14 01:07:55
21052394,Cozy 2-Room-Apartment in Kreuzberg,Entire home/apt,1,125.0,34509173,,,2025-01-14 01:05:11+00:00,2025-01-14 01:05:11
20109066,Awesome home in Berlin with 2 Bedrooms,Entire home/apt,28,101.0,141539959,,,2025-01-14 01:05:05+00:00,2025-01-14 01:05:05
43801577,"große, helle Wohnung in Neukölln nähe Ufer",Entire home/apt,5,106.0,43358860,Jana,f,2025-01-14 00:55:10+00:00,2025-01-14 00:55:10
34902974,Ruhige Wohnung direkt am Wald,Entire home/apt,1,25.0,42571558,Bettina Irene,f,2025-01-14 00:55:04+00:00,2025-01-14 00:55:04
46034877,Cosy 29 sq. meter apartment,Entire home/apt,10,35.0,313552363,Daniyal,f,2025-01-14 00:41:48+00:00,2025-01-14 00:41:48
42655892,Pankow Penthouse,Entire home/apt,7,140.0,118534678,Markus,f,2025-01-14 00:15:58+00:00,2025-01-14 00:15:58
45147337,25 m² bright & cozy little jungle in Berlin-Mitte,Private room,3,49.0,30656497,Maxim,f,2025-01-14 00:13:07+00:00,2025-01-14 00:13:07
51587962,Wohnen und Homeoffice zwischen Potsdam und Berlin,Entire home/apt,1,85.0,40656306,,,2025-01-13 23:41:28+00:00,2025-01-13 23:41:28
43178734,Sonniges Zimmer in kleiner Villa miot Garten,Private room,6,40.0,21924839,Anja,f,2025-01-13 23:37:47+00:00,2025-01-13 23:37:47
6322584,1 COSY ROOM IN MITTE,Private room,1,48.0,32900474,Anne-Sophie,f,2025-01-13 23:34:21+00:00,2025-01-13 23:34:21
12646339,Beautiful apartment in Neukölln,Entire home/apt,1,69.0,7976555,Noemie,f,2025-01-13 23:32:48+00:00,2025-01-13 23:32:48
9625219,"Quiet, modern room in Kreuzberg",Private room,4,25.0,49788899,Kieran,f,2025-01-13 23:09:21+00:00,2025-01-13 23:09:21
19483730,G36,Private room,1,38.0,89146924,Kais,f,2025-01-13 23:06:40+00:00,2025-01-13 23:06:40
8094503,Cozy appartment - heart of Berlin,Private room,2,29.0,30703119,Silke-Christina,f,2025-01-13 22:47:24+00:00,2025-01-13 22:47:24
13213714,Cozy flat in the best part of Neukölln,Entire home/apt,2,120.0,22706480,Alexandre,f,2025-01-13 22:38:07+00:00,2025-01-13 22:38:07
49072557,Gemütliche 2 Zimmer Wohnung,Entire home/apt,30,50.0,371774383,Manuel,f,2025-01-13 21:43:22+00:00,2025-01-13 21:43:22
1244210,CITY-PENTHOUSE & MAGNIFICENT VIEW,Entire home/apt,2,141.0,4446679,,,2025-01-13 21:41:47+00:00,2025-01-13 21:41:47
20915597,Beautiful 2 room apartment very central very quiet,Entire home/apt,7,45.0,42446331,Benjamin,f,2025-01-13 21:39:58+00:00,2025-01-13 21:39:58
40388498,5th floor apartment in the heart of Berlin,Entire home/apt,3,70.0,170150638,Ines,f,2025-01-13 21:16:54+00:00,2025-01-13 21:16:54
39388973,Great private room in new apartment Friedrichshain,Private room,5,123.0,16614328,Maria,f,2025-01-13 21:13:34+00:00,2025-01-13 21:13:34
41678215,Quiet private bedroom with Terrace in Neukölln,Private room,2,35.0,12510463,Jacob,f,2025-01-13 20:57:38+00:00,2025-01-13 20:57:38
44044741,"Ruhige, helle 3-Zimmer Wohnung in Kreuzberg",Entire home/apt,6,150.0,234391,Per,f,2025-01-13 20:54:40+00:00,2025-01-13 20:54:40
8841678,Cosy bedroom and nice living room,Entire home/apt,2,22.0,46303349,Martin,f,2025-01-13 20:48:40+00:00,2025-01-13 20:48:40
17279533,Cozy Room in Neukölln,Private room,4,21.0,36228447,Lilli,f,2025-01-13 20:34:01+00:00,2025-01-13 20:34:01
42059370,"Apartment ""1st class""",Entire home/apt,1,48.0,87442687,,,2025-01-13 20:20:07+00:00,2025-01-13 20:20:07
52302585,Wohnung im grünen Stadtteil  Biesdorf,Entire home/apt,5,30.0,162385004,Birgit,f,2025-01-13 19:50:17+00:00,2025-01-13 19:50:17
9984839,Cosy and bright House,Shared room,20,40.0,51303476,Thanos,f,2025-01-13 19:47:03+00:00,2025-01-13 19:47:03
52276469,Berlin centre Prenzlauer Berg Lime Studios$$,Entire home/apt,2,172.0,339637030,,,2025-01-13 19:46:49+00:00,2025-01-13 19:46:49
40123839,CHIC APARTMENT IN VIBRANT NEIGHBORHOOD,Entire home/apt,2,141.0,309650840,Nizam,f,2025-01-13 19:37:53+00:00,2025-01-13 19:37:53
49428986,Central apartment  by the canal,Entire home/apt,92,65.0,4904972,Paula And Billy,t,2025-01-13 17:48:22+00:00,2025-01-13 17:48:22
40009819,Privatzimmer mit Balkon Nähe Kuhdamm,Private room,5,30.0,10714794,Rico,f,2025-01-13 17:41:59+00:00,2025-01-13 17:41:59
32105164,Shared room,Shared room,15,65.0,5428701,Jose,f,2025-01-13 17:21:38+00:00,2025-01-13 17:21:38
47268335,Gemütliches Zimmer  Nähe Rathaus Neukölln,Private room,1,30.0,381695091,Samira,f,2025-01-13 17:20:30+00:00,2025-01-13 17:20:30
3602785,Sonnige DG-Wohnung mit Balkon,Entire home/apt,1,200.0,2912028,Stuart,f,2025-01-13 17:06:50+00:00,2025-01-13 17:06:50
36047207,Stilvolles vollmöbliertes Apartment in Wedding,Entire home/apt,61,41.0,870376,,,2025-01-13 17:03:20+00:00,2025-01-13 17:03:20
14298906,Bright room in Neukölln near Tempelhofer Feld,Private room,2,40.0,27148260,,,2025-01-13 17:01:19+00:00,2025-01-13 17:01:19
19760692,Cozy room in Neukolln,Private room,8,25.0,50822706,Davide,f,2025-01-13 16:54:26+00:00,2025-01-13 16:54:26
28981283,Luxury cozy Apartment in best location ( CityWest),Entire home/apt,37,75.0,218426295,Panos,f,2025-01-13 16:47:42+00:00,2025-01-13 16:47:42
15171415,Dream Flat with Amazing View,Entire home/apt,6,120.0,93520150,Walter,f,2025-01-13 16:41:21+00:00,2025-01-13 16:41:21
45664384,Helles Dachgeschoß in Villa - ruhig & zentral,Entire home/apt,42,48.0,72109274,Nadja,f,2025-01-13 16:25:19+00:00,2025-01-13 16:25:19
7575220,"3 rooms, 80 sqm., cosy attic-loft",Entire home/apt,2,90.0,39716890,Peter,f,2025-01-13 16:22:00+00:00,2025-01-13 16:22:00
22171922,Designer Flat in Schoneberg-Wilmesdorf,Entire home/apt,7,300.0,55521033,Bruno,f,2025-01-13 16:07:32+00:00,2025-01-13 16:07:32
31167428,Gemütliches Apartment in Berlin/Rosenthaler Platz,Entire home/apt,2,50.0,54377152,Kira,f,2025-01-13 15:53:16+00:00,2025-01-13 15:53:16
42187341,Home is where your heart is,Entire home/apt,55,80.0,117133393,Martin,f,2025-01-13 15:13:08+00:00,2025-01-13 15:13:08
7168991,Kleines Zimmer in Reinickendorf,Private room,3,15.0,37549029,Karsten,f,2025-01-13 15:00:25+00:00,2025-01-13 15:00:25
40669237,Loft Berlin (Prenzlauer Berg) near Alex,Entire home/apt,3,150.0,10169408,Carina,f,2025-01-13 14:54:56+00:00,2025-01-13 14:54:56
51629805,Calm Boho apartment in great location,Entire home/apt,5,59.0,295353406,Nica,f,2025-01-13 14:46:10+00:00,2025-01-13 14:46:10
50342158,CENTRAL-QUIET-PRIVATE BATHROOM,Private room,5,58.0,90121086,Pavao,f,2025-01-13 14:45:41+00:00,2025-01-13 14:45:41
44432002,#502 Be my guest,Entire home/apt,4,89.0,304345361,,,2025-01-13 14:40:24+00:00,2025-01-13 14:40:24
22938072,Lovely charming apartment Graefekiez ❣️,Entire home/apt,14,39.0,10775125,Amundra,f,2025-01-13 14:20:00+00:00,2025-01-13 14:20:00
21446174,Cosy apartment with balcony,Private room,2,40.0,25092314,Eva,f,2025-01-13 14:13:09+00:00,2025-01-13 14:13:09
7111882,12.7. - 7.8. flat at Kottbusser Tor,Entire home/apt,14,38.0,37254922,Thomas,f,2025-01-13 14:00:26+00:00,2025-01-13 14:00:26
13106850,Schöne 2-Zimmer Wohnung mit Balkon,Entire home/apt,60,79.0,8912086,,,2025-01-13 13:25:13+00:00,2025-01-13 13:25:13
2885297,Sunny Attic,Entire home/apt,365,65.0,14746021,,,2025-01-13 13:10:32+00:00,2025-01-13 13:10:32
9438521,"Hübsche, gemütliche Altbauwohnung",Entire home/apt,1,45.0,48919884,Aleksandra,f,2025-01-13 13:06:05+00:00,2025-01-13 13:06:05
27311858,Gemütliche Altbauwohnung im Herzen von Neukölln,Entire home/apt,7,60.0,205773837,Tony,f,2025-01-13 12:31:46+00:00,2025-01-13 12:31:46
50018971,Haus mit Garten und großer Terrasse in Wassernähe,Entire home/apt,3,100.0,403428653,Thomas,f,2025-01-13 12:23:55+00:00,2025-01-13 12:23:55
21016546,Zimmer in Berliner 2er Wg,Private room,4,18.0,109843166,Paolina,f,2025-01-13 11:59:06+00:00,2025-01-13 11:59:06
40216009,La Corniche Apartments R3EGR,Entire home/apt,3,260.0,258959731,,,2025-01-13 11:51:43+00:00,2025-01-13 11:51:43
43964246,Ruppinerstr. 15 3.OG.,Entire home/apt,90,41.0,313797108,,,2025-01-13 11:47:35+00:00,2025-01-13 11:47:35
7409807,_ARTIST_FLAT_,Entire home/apt,21,48.0,38824272,Francesco,f,2025-01-13 11:38:54+00:00,2025-01-13 11:38:54
7735662,wohnen in Neukölln schönster Ecke,Entire home/apt,1,45.0,40657365,Alexandra,f,2025-01-13 11:14:54+00:00,2025-01-13 11:14:54
10461373,well fitted studio apartment,Entire home/apt,1,29.0,51894996,Lara,f,2025-01-13 11:07:06+00:00,2025-01-13 11:07:06
29961210,"Gemütliche, kleine Wohnung im Herzen Berlin's",Entire home/apt,2,56.0,225263350,Sara,f,2025-01-13 10:50:39+00:00,2025-01-13 10:50:39
26186990,Axel city with Breakfast at Axel Hotel Berlin,Hotel room,1,143.0,98159395,,,2025-01-13 10:28:09+00:00,2025-01-13 10:28:09
45264190,"Tiny House ""Chios"" mit Seeblick",Entire home/apt,2,85.0,365715215,,,2025-01-13 10:23:48+00:00,2025-01-13 10:23:48
11995220,Airbnb Apartment,Entire home/apt,1,26.0,64136102,Tim,f,2025-01-13 10:11:29+00:00,2025-01-13 10:11:29
28677551,Cozy Room and nice Room,Private room,1000,20.0,30298984,Anton,f,2025-01-13 10:10:47+00:00,2025-01-13 10:10:47
10064621,Vermiete schönes großes WG- Zimmer,Private room,1,25.0,18137582,Lydia,f,2025-01-13 10:10:36+00:00,2025-01-13 10:10:36
42786274,"2-Raum ""Blue Lagoon"", 60 qm",Entire home/apt,15,171.0,335573202,,,2025-01-13 10:07:32+00:00,2025-01-13 10:07:32
42636037,Zimmer 5 Familienzimmer,Private room,1,95.0,316043293,,,2025-01-13 09:57:31+00:00,2025-01-13 09:57:31
42716392,Rooftop room in heart of Friedrichshain,Private room,1,41.0,27457316,,,2025-01-13 09:43:52+00:00,2025-01-13 09:43:52
47376719,Schönes 25 qm Zimmer mit Balkon,Private room,5,40.0,380080351,,,2025-01-13 09:41:14+00:00,2025-01-13 09:41:14
40612435,Wohnung mitten in Berlin 4 Personen Max.,Entire home/apt,4,55.0,78385580,Lior,f,2025-01-13 09:30:25+00:00,2025-01-13 09:30:25
11041632,Roof top on,Private room,1,115.0,57302248,Tim,f,2025-01-13 09:08:31+00:00,2025-01-13 09:08:31
4905886,26m² room in a 120 m² flatshare,Private room,2,32.0,25257208,Marc,f,2025-01-13 08:49:08+00:00,2025-01-13 08:49:08
22264782,***New Years***Cosy Flat in the heart of Berlin,Entire home/apt,3,50.0,162695630,Marie,f,2025-01-13 08:38:42+00:00,2025-01-13 08:38:42
47774928,Ferienhaus für 6 Gäste mit 130m² in Berlin (145056),Entire home/apt,1,183.0,238028559,,,2025-01-13 08:11:55+00:00,2025-01-13 08:11:55
4556488,Balcony room in Neukölln,Private room,1,33.0,15753705,Artur,f,2025-01-13 08:11:18+00:00,2025-01-13 08:11:18
29119987,"Pure Motion Studio, 41 qm",Hotel room,2,229.0,210700814,,,2025-01-13 08:09:40+00:00,2025-01-13 08:09:40
52646696,THE DUDE by Charly - Comfy Double room,Entire home/apt,1,154.0,421235453,,,2025-01-13 08:06:28+00:00,2025-01-13 08:06:28
52015881,Perfectly located private room in sheared flat,Private room,3,35.0,19344446,Katharina,f,2025-01-13 07:58:31+00:00,2025-01-13 07:58:31
9152895,Schöne Wohnung in alter Brauerei,Entire home/apt,1,65.0,45072888,Linda,f,2025-01-13 07:46:23+00:00,2025-01-13 07:46:23
5865337,"Schönes Zimmer/Nice Room, Steglitz",Private room,1,20.0,30456351,André,f,2025-01-13 07:42:30+00:00,2025-01-13 07:42:30
45115855,Cozy Vintage Studio with peaceful balcony,Entire home/apt,8,59.0,77099099,Denise,f,2025-01-13 07:37:52+00:00,2025-01-13 07:37:52
5539755,2 Zimmer Wohnung mit Balkon,Entire home/apt,1,60.0,28727915,Stefan,f,2025-01-13 07:25:43+00:00,2025-01-13 07:25:43
5247133,Nice Room in Berlin Neukölln,Private room,1,30.0,27155740,Claudio,f,2025-01-13 07:01:51+00:00,2025-01-13 07:01:51
42671758,Super clean Room in Steglitz . Very central,Private room,1,38.0,198864678,Ebtisam,f,2025-01-13 06:53:01+00:00,2025-01-13 06:53:01
28879430,Panorama Room In The Center Of West Berlin,Hotel room,1,425.0,212377709,,,2025-01-13 06:51:04+00:00,2025-01-13 06:51:04
